,gr,data_type,condition
1561,0.0834772325138682,prediction,auto
1562,0.0834859688780656,prediction,auto
1563,0.0834923717371208,prediction,auto
1564,0.0835078461389039,prediction,auto
1565,0.0835165834684321,prediction,auto
1566,0.0835150426838437,prediction,auto
1567,0.08352165952167,prediction,auto
1568,0.0835211587437927,prediction,auto
1569,0.0835229513278956,prediction,auto
1570,0.0835219384229609,prediction,auto
1571,0.0835244899845936,prediction,auto
1572,0.0835110320879378,prediction,auto
1573,0.0835050159552777,prediction,auto
1574,0.0834993855449431,prediction,auto
1575,0.0834903082342724,prediction,auto
1576,0.083485267683235,prediction,auto
1577,0.0829483502214385,prediction,auto
1578,0.0824470322752888,prediction,auto
1579,0.0824420105478004,prediction,auto
1580,0.0824558318342293,prediction,auto
1581,0.0825003665712811,prediction,auto
1582,0.0824975027197286,prediction,auto
1583,0.0825067607259793,prediction,auto
1584,0.0825396156040497,prediction,auto
1585,0.0823345375213918,prediction,auto
1586,0.0823311041864821,prediction,auto
1587,0.0823156525759193,prediction,auto
1588,0.0823271341948295,prediction,auto
1589,0.0823471646226121,prediction,auto
1590,0.0823487801662027,prediction,auto
1591,0.0823569964780902,prediction,auto
1592,0.0823517623489652,prediction,auto
1593,0.0823399463658094,prediction,auto
1594,0.0823184369010629,prediction,auto
1595,0.0823480855454627,prediction,auto
1596,0.0823454420178068,prediction,auto
1597,0.0823394529003964,prediction,auto
1598,0.0823366586865638,prediction,auto
1599,0.0823478314581571,prediction,auto
1600,0.0823440248466424,prediction,auto
1601,0.0823448135561139,prediction,auto
1602,0.0823264260069562,prediction,auto
1603,0.0823435636517938,prediction,auto
1604,0.0823455221334504,prediction,auto
1605,0.0841403085738269,prediction,auto
1606,0.084140404660092,prediction,auto
1607,0.0841403889112225,prediction,auto
1608,0.0841404104256965,prediction,auto
1609,0.0841404295110009,prediction,auto
1610,0.0841404241647698,prediction,auto
1611,0.0841404329685838,prediction,auto
1612,0.0841404523642253,prediction,auto
1613,0.0841406168653327,prediction,auto
1614,0.0841406121048871,prediction,auto
1615,0.0841406071155264,prediction,auto
1616,0.0841406002186315,prediction,auto
1617,0.0841405581212413,prediction,auto
1618,0.0841405564079238,prediction,auto
1619,0.0841405658281418,prediction,auto
1620,0.0841405578459994,prediction,auto
1621,0.0841405484980905,prediction,auto
1622,0.0841405547868509,prediction,auto
1623,0.0841406519708989,prediction,auto
1624,0.0841406410377225,prediction,auto
1625,0.0841405836865652,prediction,auto
1626,0.0841401873242836,prediction,auto
1627,0.084138176609692,prediction,auto
1628,0.0841332031919027,prediction,auto
1629,0.0841364567829451,prediction,auto
1630,0.0841363994155901,prediction,auto
1631,0.0841363953141694,prediction,auto
1632,0.0841364115155535,prediction,auto
1633,0.0841368378462594,prediction,auto
1634,0.0841365323944462,prediction,auto
1635,0.0841370462815911,prediction,auto
1636,0.0841370291440114,prediction,auto
1637,0.0841370366770526,prediction,auto
1638,0.0841369585914553,prediction,auto
1639,0.0841371058359983,prediction,auto
1640,0.0841259129216447,prediction,auto
1641,0.0841260304700037,prediction,auto
1642,0.0841253237906813,prediction,auto
1643,0.0841173431219865,prediction,auto
1644,0.0841175956050047,prediction,auto
1645,0.0841176354329061,prediction,auto
1646,0.0841170046368264,prediction,auto
1647,0.0841190328668375,prediction,auto
1648,0.0841190111409944,prediction,auto
1649,0.0841191020646341,prediction,auto
1650,0.0841188329260701,prediction,auto
1651,0.0841187804151506,prediction,auto
1652,0.0841193008755274,prediction,auto
1653,0.0841196971581014,prediction,auto
1654,0.0841200628906686,prediction,auto
1655,0.0841207075649587,prediction,auto
1656,0.0841221359888973,prediction,auto
1657,0.0841220305174244,prediction,auto
1658,0.0841218088679829,prediction,auto
1659,0.0841209630449598,prediction,auto
1660,0.0841211749096172,prediction,auto
1661,0.0841214052898414,prediction,auto
1662,0.0841219703003827,prediction,auto
1663,0.08409321115996,prediction,auto
1664,0.0840960171340466,prediction,auto
1665,0.084094834956523,prediction,auto
1666,0.0840941523232502,prediction,auto
1667,0.0840939907480969,prediction,auto
1668,0.0840941847971849,prediction,auto
1669,0.0840943304628826,prediction,auto
1670,0.0840937472364714,prediction,auto
1671,0.0840954633295354,prediction,auto
1672,0.0840938733441555,prediction,auto
1673,0.0840938262091433,prediction,auto
1674,0.08409373378276,prediction,auto
1675,0.0840940197898444,prediction,auto
1676,0.08409486304005,prediction,auto
1677,0.0840947044548795,prediction,auto
1678,0.0840952073370313,prediction,auto
1679,0.0840960181905527,prediction,auto
1680,0.0840960356261651,prediction,auto
1681,0.0840945420364082,prediction,auto
1682,0.0840942951352238,prediction,auto
1683,0.0840925055828542,prediction,auto
1684,0.0840926012736227,prediction,auto
1685,0.0840940551459126,prediction,auto
1686,0.0840941523847026,prediction,auto
1687,0.0840933482141669,prediction,auto
1688,0.084111601047394,prediction,auto
1689,0.0841116813203738,prediction,auto
1690,0.0841122057585331,prediction,auto
1691,0.0841123138721277,prediction,auto
1692,0.0841117082829614,prediction,auto
1693,0.0841113491532066,prediction,auto
1694,0.0841122305119694,prediction,auto
1695,0.0841118533354053,prediction,auto
1696,0.0841125333688756,prediction,auto
1697,0.0841130474621483,prediction,auto
1698,0.0841133388883307,prediction,auto
1699,0.0841139506056422,prediction,auto
1700,0.0841137548345472,prediction,auto
1701,0.0841140579348133,prediction,auto
1702,0.0840832017305807,prediction,auto
1703,0.084083189512636,prediction,auto
1704,0.0840831902383347,prediction,auto
1705,0.0840798973246814,prediction,auto
1706,0.0840800349698869,prediction,auto
1707,0.0840762702172054,prediction,auto
1708,0.0840653309870857,prediction,auto
1709,0.0840662583825172,prediction,auto
1710,0.0840673925997404,prediction,auto
1711,0.08406525811498,prediction,auto
1712,0.0840659205130538,prediction,auto
1713,0.0840651773370457,prediction,auto
1714,0.0840652428773831,prediction,auto
1715,0.0840647237970131,prediction,auto
1716,0.0840646501646661,prediction,auto
1717,0.0840651335556508,prediction,auto
1718,0.0840595811755371,prediction,auto
1719,0.0847500073846234,prediction,auto
1720,0.0847484469358107,prediction,auto
1721,0.0847486891610131,prediction,auto
1722,0.0847486201200654,prediction,auto
1723,0.0847490444893605,prediction,auto
1724,0.0847486248505632,prediction,auto
1725,0.0847490662602706,prediction,auto
1726,0.0847488270072913,prediction,auto
1727,0.0847498219467556,prediction,auto
1728,0.0847489324540759,prediction,auto
1729,0.0847513676208524,prediction,auto
1730,0.0847513869099943,prediction,auto
1731,0.0847508560724553,prediction,auto
1732,0.0847507050603481,prediction,auto
1733,0.084750558699045,prediction,auto
1734,0.0847516722795543,prediction,auto
1735,0.0824202537085314,prediction,auto
1736,0.0824202608908186,prediction,auto
1737,0.0824201648147424,prediction,auto
1738,0.0824199758750907,prediction,auto
1739,0.0824195166551921,prediction,auto
1740,0.082419983200285,prediction,auto
1741,0.082420298717369,prediction,auto
1742,0.0824211775849831,prediction,auto
1743,0.0824211869182956,prediction,auto
1744,0.0805428898595606,prediction,auto
1745,0.0805242248429481,prediction,auto
1746,0.0807377778197952,prediction,auto
1747,0.0808958781230281,prediction,auto
1748,0.0808983166623799,prediction,auto
1749,0.0808988271860198,prediction,auto
1750,0.0809220385888318,prediction,auto
1751,0.080920502463882,prediction,auto
1752,0.0809185252229972,prediction,auto
1753,0.080920381079291,prediction,auto
1754,0.0809194626421663,prediction,auto
1755,0.0809197994404821,prediction,auto
1756,0.08091994192015,prediction,auto
1757,0.0809319172850669,prediction,auto
1758,0.0809348981229246,prediction,auto
1759,0.0809329321644206,prediction,auto
1760,0.0809342501162221,prediction,auto
1761,0.0809324940441563,prediction,auto
1762,0.0809414913110811,prediction,auto
1763,0.0809402577363548,prediction,auto
1764,0.0809429244676685,prediction,auto
1765,0.0809435163889995,prediction,auto
1766,0.0809293643671866,prediction,auto
1767,0.0809292033509245,prediction,auto
1768,0.0809311187134576,prediction,auto
1769,0.0809313349134561,prediction,auto
1770,0.0809423950014151,prediction,auto
1771,0.0809495563330401,prediction,auto
1772,0.0809092167941251,prediction,auto
1773,0.0809043603164898,prediction,auto
1774,0.0809050489708881,prediction,auto
1775,0.0807780933516798,prediction,auto
1776,0.0807080589341934,prediction,auto
1777,0.0806992518249898,prediction,auto
1778,0.0806967789937333,prediction,auto
1779,0.0806941281711896,prediction,auto
1780,0.0806857240088698,prediction,auto
1781,0.080694274568006,prediction,auto
1782,0.0806918904962418,prediction,auto
1783,0.0806928127571868,prediction,auto
1784,0.0806993912730248,prediction,auto
1785,0.080701028964796,prediction,auto
1786,0.0807048700807968,prediction,auto
1787,0.0807058645907054,prediction,auto
1788,0.0806976729940863,prediction,auto
1789,0.0807049982432098,prediction,auto
1790,0.080705123529368,prediction,auto
1791,0.0807023634768255,prediction,auto
1792,0.0807054996672647,prediction,auto
1793,0.080683940885568,prediction,auto
1794,0.0806911878255111,prediction,auto
1795,0.0806890090359238,prediction,auto
1796,0.0806936811345586,prediction,auto
1797,0.0806352245901963,prediction,auto
1798,0.080385408803284,prediction,auto
1799,0.0803827962788092,prediction,auto
1800,0.0803573994234579,prediction,auto
1801,0.080378741177217,prediction,auto
1802,0.0803781311389231,prediction,auto
1803,0.0803797818362205,prediction,auto
1804,0.0803771726853354,prediction,auto
1805,0.080379613486552,prediction,auto
1806,0.0803808354179897,prediction,auto
1807,0.0803753554655996,prediction,auto
1808,0.0803732202121176,prediction,auto
1809,0.0803859960741872,prediction,auto
1810,0.0803858824558345,prediction,auto
1811,0.0803829286918273,prediction,auto
1812,0.0803557935187649,prediction,auto
1813,0.080348713093519,prediction,auto
1814,0.0803459452033668,prediction,auto
1815,0.0803450161876315,prediction,auto
1816,0.080345016226019,prediction,auto
1817,0.0803482474256372,prediction,auto
1818,0.0804856929406311,prediction,auto
1819,0.0804909487113364,prediction,auto
1820,0.080488932899905,prediction,auto
1821,0.0805091179995034,prediction,auto
1822,0.0804330464935903,prediction,auto
1823,0.0804336990240066,prediction,auto
1824,0.0804391561865669,prediction,auto
1825,0.0804355587218699,prediction,auto
1826,0.0807618256259783,prediction,auto
1827,0.0807810061124548,prediction,auto
1828,0.0807864045377067,prediction,auto
1829,0.0807929338818081,prediction,auto
1830,0.0807675281625563,prediction,auto
1831,0.080757502379858,prediction,auto
1832,0.0807627657731444,prediction,auto
1833,0.0846559584837462,prediction,auto
1834,0.0846559592689199,prediction,auto
1835,0.0846559594984314,prediction,auto
1836,0.0846562903798267,prediction,auto
1837,0.08465627656603,prediction,auto
1838,0.0846560967245403,prediction,auto
1839,0.0846560997447315,prediction,auto
1840,0.0846561166325178,prediction,auto
1841,0.0846560769872987,prediction,auto
1842,0.0846561787140677,prediction,auto
1843,0.0846557787964733,prediction,auto
1844,0.0846557858965601,prediction,auto
1845,0.0846506699002609,prediction,auto
1846,0.0846506744211333,prediction,auto
1847,0.0846507028528472,prediction,auto
1848,0.0846507234855552,prediction,auto
1849,0.0846496556572564,prediction,auto
1850,0.0846492221872739,prediction,auto
1851,0.0846492106906309,prediction,auto
1852,0.0846491998645027,prediction,auto
1853,0.0846491884384453,prediction,auto
1854,0.0846490193234877,prediction,auto
1855,0.0846494711270162,prediction,auto
1856,0.0846471397261524,prediction,auto
1857,0.0846465556372112,prediction,auto
1858,0.0846460181774102,prediction,auto
1859,0.0846463428317146,prediction,auto
1860,0.0846465395877462,prediction,auto
1861,0.0846466254909485,prediction,auto
1862,0.0846465360370967,prediction,auto
1863,0.0846465935592536,prediction,auto
1864,0.0846466706574628,prediction,auto
1865,0.0846469306624505,prediction,auto
1866,0.0846468806159709,prediction,auto
1867,0.084646903032141,prediction,auto
1868,0.0846468239859479,prediction,auto
1869,0.0846466096808906,prediction,auto
1870,0.0846471307259435,prediction,auto
1871,0.0846472382050181,prediction,auto
1872,0.0846468786125392,prediction,auto
1873,0.0846468072865251,prediction,auto
1874,0.0846464382742736,prediction,auto
1875,0.0846465835420654,prediction,auto
1876,0.084646396659304,prediction,auto
1877,0.084650729549021,prediction,auto
1878,0.0846506108656537,prediction,auto
1879,0.0846505084560636,prediction,auto
1880,0.0846506699093128,prediction,auto
1881,0.0846501625173333,prediction,auto
1882,0.0846496201158499,prediction,auto
1883,0.0846494775837191,prediction,auto
1884,0.0846513242570675,prediction,auto
1885,0.0846514964261481,prediction,auto
1886,0.0846526859796934,prediction,auto
1887,0.084651902204846,prediction,auto
1888,0.0846519659503148,prediction,auto
1889,0.0846499498517946,prediction,auto
1890,0.0846450707691374,prediction,auto
1891,0.0846448728740098,prediction,auto
1892,0.084644283876109,prediction,auto
1893,0.08464417018568,prediction,auto
1894,0.0846439821595975,prediction,auto
1895,0.0846271438461788,prediction,auto
1896,0.0845952069083561,prediction,auto
1897,0.0845956190071244,prediction,auto
1898,0.084594074109743,prediction,auto
