,DM_TAG_c_low,DM_TAG_c_high
188,0.1133947633566082,0.164824142626027
189,0.0930957748752575,0.1662157296999504
190,0.093507037914242,0.1668237224786625
191,0.093806440476367,0.1671777910898546
192,0.0938635204154686,0.1674651818315762
193,0.0940808275722965,0.1674192400604616
194,0.0942489948634315,0.1679295372920886
195,0.0936808255614744,0.1679810292157202
196,0.093803575979748,0.1680187321728321
197,0.0939324531927453,0.1680311463356851
198,0.0941804023370134,0.1674852207022317
199,0.0942840438548622,0.1675990737653405
200,0.0945024018195592,0.1678056467047907
201,0.0942512897584181,0.1657915019839566
202,0.0942706591870932,0.1662933072101331
203,0.0944093937252555,0.1663077261366758
204,0.0944246684158617,0.1663585321349152
205,0.0946269515956762,0.1664955710084381
206,0.094571262515874,0.1669607373624794
207,0.0947919874286905,0.1669999993033132
208,0.0947677610212639,0.1669817665001922
209,0.0948586202669154,0.166982044279163
210,0.0944334856734819,0.1679281769844728
211,0.0945530823918357,0.1679673553407811
212,0.0944157895566771,0.1681368119699822
213,0.0944880231724896,0.1683160269057252
214,0.0943788379688381,0.1680063792583406
215,0.0962198236780495,0.1681535006247243
216,0.0965436661455479,0.1683719530139851
217,0.0964078256510137,0.1685686676842346
218,0.0965677994032101,0.1687922064622669
219,0.096607005542699,0.1678288781888449
220,0.0967016984259011,0.1679622881591062
221,0.0969234480042915,0.1679930150687368
222,0.0970289046414094,0.1676791989048387
223,0.0971950388035505,0.1678802349712476
224,0.0971441523851499,0.1675635543655209
225,0.0970324799589627,0.1674481488101291
226,0.097064199381867,0.1688312944639768
227,0.0969255064130285,0.1686821145378106
228,0.0970489356402516,0.1685760954052491
229,0.0970103859828839,0.168637011978257
230,0.0972450085942695,0.1684798799019664
231,0.0970247683376491,0.1685896943556382
232,0.0971997529740593,0.1684611419707766
233,0.0972383385425762,0.1682442285052313
234,0.0973181018643687,0.1680809203781221
235,0.0973297428225804,0.1678265829705617
236,0.0986253387296064,0.167899650317683
237,0.0984227109814414,0.168473064679221
238,0.0984547132371678,0.1680711598538058
239,0.0984031071294365,0.168061174701939
240,0.0982084210973874,0.1682761395666458
241,0.0983334400364348,0.1682316054161288
242,0.0981362004228518,0.1679844286013831
243,0.0982310699417462,0.1681345690284288
244,0.0980607701470026,0.1683217049684645
245,0.0978584365957644,0.1675905210791737
246,0.0981702657709262,0.1677719100379833
247,0.0982629232366708,0.1623733520116048
248,0.098075154656668,0.162435821976056
249,0.0981931241989291,0.1625941894289476
250,0.0982136964826026,0.1623518495548999
251,0.0978414989138693,0.1625154898188518
252,0.0976494485804893,0.1626001218331931
253,0.0975348682994642,0.1626948326575369
254,0.0977834333306492,0.1626339466990151
255,0.0979305332309811,0.1625599865743553
256,0.0980314452318057,0.162573695161182
257,0.0980050511981915,0.1627014880469618
258,0.0980030942104885,0.1625195914058949
259,0.0979365542785881,0.1622767358930119
260,0.0979614347204634,0.1622642170805947
261,0.0979211315914808,0.1628088629979732
262,0.0979246524887547,0.1621345025816246
263,0.0980833310387921,0.162492668470876
264,0.0986104602958887,0.1625682411437197
265,0.098669610657876,0.162471080371609
266,0.0984577197511276,0.1623676650379731
267,0.0984873343562113,0.1622954616574948
268,0.0982063033174015,0.1624296565444224
269,0.0985426990112373,0.162350990670007
270,0.0986676708891265,0.1622099990443933
271,0.0987243461677549,0.1622973934934405
272,0.0986869847601793,0.1621235721774723
273,0.0986942956547652,0.1620594285436765
274,0.0984771127724484,0.1621432024106495
275,0.0982578236052781,0.1626516228142058
276,0.098025283121353,0.1623616345658576
277,0.0980592843450574,0.1624968783566502
278,0.0981407744857301,0.1630351276816725
279,0.0981727569230208,0.1631114681843892
280,0.0980510933695765,0.1633322983662391
281,0.0981514426560637,0.1635059696908797
282,0.0982816166454563,0.1637464998594559
283,0.0984016475990165,0.163951126029046
284,0.0984539444226032,0.1644701383708104
285,0.0984469264304263,0.1645254403156091
286,0.09834236972146,0.1640109280563002
287,0.0983620392028053,0.1642123511040375
288,0.0981183144074376,0.1643144138295253
289,0.0977625151154125,0.1649399599291883
290,0.0977658938347844,0.1648547338158522
291,0.0985751146168969,0.1650411891100349
292,0.0984624513573193,0.1654047604241262
293,0.0983198221951811,0.1655322082104544
294,0.0983421438944393,0.1658849468026735
295,0.0985406794630645,0.1658037946715356
296,0.0986361488436512,0.1665034006283656
297,0.0987641559930148,0.1650152156141138
298,0.098526271709709,0.1652238806037345
299,0.0985859952965908,0.1646180745084216
300,0.0987494168125974,0.1647768783416477
301,0.0990208964485867,0.1646399328537807
302,0.0988548878820037,0.1644202682657341
303,0.0988699807986566,0.164511004931173
304,0.0987792388255917,0.1645729081902448
305,0.0987992359039408,0.164680097121059
306,0.0989230760678367,0.1650076069499335
307,0.0990967587046571,0.1650913522181359
308,0.0990932051143922,0.1648868110206718
309,0.0990015616258011,0.1648309481389252
310,0.0989613563686305,0.1648171325505424
311,0.0990661245763213,0.1648121742748739
312,0.0992290055471541,0.1615144765387765
313,0.0992252618125235,0.1616926929369433
314,0.0990376107006779,0.1617131779462111
315,0.0992796447365101,0.1619669920413595
316,0.0993396011731919,0.1620302999514046
317,0.0993974150091571,0.1618522622224313
318,0.0993746054685878,0.1614630602341391
319,0.0991756134432668,0.1613717737433178
320,0.0994501411309757,0.1616893804160313
321,0.0995708337783282,0.1614748802018857
322,0.0991292006590228,0.1616627934771545
323,0.0993808088355374,0.1612625210748295
324,0.0991397967347986,0.1612924299162636
325,0.0990750312930722,0.1614650094718176
326,0.0989322829218176,0.1612488924796946
327,0.0989785148860694,0.1587172671574803
328,0.0988006712964573,0.1583245270855686
329,0.0986839312752744,0.1587581115645013
330,0.0988155382840515,0.1592605633831844
331,0.0986735352790892,0.1593519831990937
332,0.0985562520153494,0.1593623697503361
333,0.0984093611666933,0.1592800630536572
334,0.0981914123090867,0.1591992313676523
335,0.0983730969158238,0.159073321940585
336,0.0980490948474879,0.1590115955491187
337,0.0983685898954385,0.1588566298390572
338,0.0982867210205035,0.1588041184754909
339,0.0983241268458282,0.1583516058849525
340,0.0982362664604822,0.1584051115544719
341,0.0984242353318884,0.1583122749369892
342,0.0985554626101708,0.1578406349652495
343,0.0985399195373536,0.15818355353206
344,0.0984677211517545,0.1585289276516222
345,0.0984590825120983,0.1585272337080986
346,0.0983199311073052,0.1582781839335858
347,0.0982625188580055,0.1580811492054586
348,0.0983282184278047,0.1581208647941979
349,0.0985055512434657,0.1581175765268875
350,0.0985195357076646,0.1580493340598644
351,0.0986883342693039,0.1584107007894895
352,0.0989557669463468,0.1583004471257769
353,0.0988508631591306,0.1583366204764626
354,0.0990555746093519,0.1586452289846998
355,0.0993867029812266,0.1590562569547652
356,0.1000197811042223,0.1593111496275429
357,0.0998689415050939,0.159091058242608
358,0.0999804213445466,0.1563259974603309
359,0.0999632567554293,0.1566063790525416
360,0.0997991950361107,0.156535049233126
361,0.0999592003587078,0.1568562900481472
362,0.0999094155981504,0.1569354944898805
363,0.099983931174601,0.1575003478497387
364,0.0998330306137272,0.1573742222702728
365,0.1001379918083238,0.1576280363922985
366,0.1001220261339196,0.157499311144757
367,0.0999372168794287,0.1570494660106182
368,0.1000228880584954,0.1570478994388046
369,0.0999998219666738,0.1571941977246046
370,0.0998563219360387,0.1569493660680619
371,0.0999607351345104,0.1573633055459516
372,0.1001129854644231,0.1575616170084507
373,0.1003301212631432,0.1576042710849269
374,0.1002368111734251,0.1578109841861016
375,0.0999232461475292,0.1581304505666144
376,0.1002387502375586,0.15807284869249
377,0.1002142034309949,0.1580133687408772
378,0.1002005969429768,0.1582950753355521
379,0.1002323349118721,0.1587118786743114
380,0.1003059493734184,0.1585631431329223
381,0.1001541929504473,0.1586852414601688
382,0.1002817160427903,0.1585155388363873
383,0.1003363337007462,0.1584714849018271
384,0.1004821176427431,0.1581160089029024
385,0.1005540096335914,0.1581563675538799
386,0.1003028759938221,0.1579689868126342
387,0.1004466023155301,0.1583017599859907
388,0.1002737402684082,0.1585371713574875
389,0.100610673172098,0.1589878013932841
390,0.1008977249462778,0.1588760242218192
391,0.1012314207807875,0.1586817422249329
392,0.101190573907391,0.159043425434375
393,0.101224236918675,0.158926882958407
394,0.1010087755712684,0.1592546815748302
395,0.1011199277721497,0.1590049233374748
396,0.1011108960715083,0.1587451345449537
397,0.1011055181036584,0.1584207478801699
398,0.1010199878445205,0.1588891350794705
399,0.1009845755541399,0.1583466358400059
400,0.1009575487715121,0.1583450670254147
401,0.1008176862495276,0.1584286055659036
402,0.1005241399922284,0.1585258435713247
403,0.1003997018434845,0.1584139201068329
404,0.1005679639435059,0.1581051924807644
405,0.1007841598862598,0.157798613586555
406,0.1009771861815353,0.1576008310530224
407,0.1009022009042177,0.1581806114470966
408,0.1009718779143085,0.1582133607434989
409,0.1007712414030488,0.1585632918726459
410,0.1009564509630309,0.1582760811101058
411,0.1007636503373149,0.1581589950660055
412,0.1007409733832294,0.1579523284098822
413,0.1005013238621823,0.1578394369828381
414,0.1003786055757003,0.1577156878439313
415,0.1005274710987903,0.1577545791489067
416,0.1006303225836643,0.1579291272295344
417,0.1008371548765959,0.1579838135948176
418,0.1006051151780253,0.1581055893902744
419,0.1004959795435286,0.1584130752876769
420,0.1005345344217886,0.1583332329607082
421,0.1003993562347538,0.1582114479782206
422,0.1002133814155378,0.1581788484085504
423,0.1000370919482544,0.158295767592634
424,0.1001627242770754,0.1581685693821841
425,0.1000381108343504,0.1578343561796934
426,0.1001345712634958,0.1580333781774615
427,0.100191792983241,0.1579309809499765
428,0.1001123502811785,0.1577539885844863
429,0.0999460044857435,0.157175650357315
430,0.1000593283977275,0.1573213087722998
431,0.0998039921926541,0.1576441680411626
432,0.0998864293600377,0.1572580054224482
433,0.1000982972504993,0.1569478818322789
434,0.0999568029061991,0.1569003154878932
435,0.1000512676311544,0.1573613661924727
436,0.0997637547264822,0.1577243287554608
437,0.0998719370522255,0.1571585408493942
438,0.1002745328576613,0.1570369440838726
439,0.1001427635841992,0.1573342575670245
440,0.1000799204252621,0.1577302132705787
441,0.100204415684327,0.1579229645820171
442,0.1003231265197533,0.1585264956448704
443,0.1003896487581343,0.1584920881202819
444,0.1003835651887079,0.1587264019457797
445,0.1004442184849837,0.1586908311184661
446,0.100440841147572,0.1584313301951991
447,0.1001978534613939,0.158658546978219
448,0.1003064006663583,0.1587427068592806
449,0.1004049293377085,0.1580748024025966
450,0.1004880561182841,0.1584285311493759
451,0.1002389937817477,0.1586273571559213
452,0.1002947137905594,0.1587426845532654
453,0.1001137055888095,0.1585078746173559
454,0.1002904616679211,0.1584148669714332
455,0.100468179935581,0.1579096817476034
456,0.1004169553348656,0.1572039658828243
457,0.100426350864383,0.1569160693661979
458,0.1003072034017574,0.1570135520746915
459,0.1001680176044787,0.1568523659272269
460,0.1000388942770428,0.1569693701508119
461,0.1001199155175745,0.1565407299366862
462,0.1000576523368997,0.1566231479119321
463,0.1000171474709264,0.1569526625097118
464,0.1000834815532383,0.1567386721799946
465,0.1000756388036357,0.1569887837461382
466,0.0999720046515732,0.1570438599073564
467,0.0999726562948938,0.1573152966833835
468,0.0999770534263891,0.1569955481032054
469,0.0999376165409877,0.1570655069914493
470,0.1000701493989407,0.1569755724307444
471,0.0996541153439827,0.1572127463139457
472,0.0997219872058679,0.1569439227358033
473,0.0996331569259255,0.1572253072772425
474,0.0994752716444418,0.1574694654936273
475,0.0993853379006374,0.1574983420263533
476,0.0994990392070787,0.1570316403894865
477,0.0991301585849456,0.1565972039507153
478,0.0990365156952482,0.1565315515883731
479,0.0990269591213506,0.1566639683153445
480,0.099287359921274,0.1566059344400181
481,0.0992643781367783,0.1570995545640762
482,0.0993849019453095,0.1568073079143459
483,0.0992745177560711,0.156988535062406
484,0.0994084110048329,0.1570559921749117
485,0.0992659612163705,0.1572043521832146
486,0.0994054524297836,0.1570736990886392
487,0.0994132588488591,0.1570985127314316
488,0.0994664226428979,0.1571652057795072
489,0.0995293854875975,0.1568278533252675
490,0.0995978649207592,0.1563579703645846
491,0.0996329233273623,0.156128356938299
492,0.09983200064703,0.1564139135698339
493,0.0995981179541286,0.1569564750039979
494,0.09950229417589,0.156968254291294
495,0.0995513540468638,0.1568653550620383
496,0.0996615905430031,0.1566220993669061
497,0.0996281309732077,0.1566425897841561
498,0.099625364530937,0.1566384074415368
499,0.099691709107512,0.1566527087358589
500,0.1276226720644681,0.112912012412387
501,0.1275787177176054,0.112934552227294
502,0.1275792096360174,0.1129382042345811
503,0.127579267047078,0.1129409146287793
504,0.1275794287201233,0.1129442963204471
505,0.127579492378,0.1129445875043545
506,0.127594640642474,0.1129156171181246
507,0.1275946128119018,0.1129163470884925
508,0.1275949372066339,0.1129161507250086
509,0.1275949469818972,0.1129160298004738
510,0.1275947926645019,0.1129157930311835
511,0.1275947455565787,0.1129147006525102
512,0.1275472554001907,0.1129157448442086
513,0.1275472806554719,0.1129157855904376
514,0.1275474158574584,0.1129176794218952
515,0.1275499130225756,0.1129183211856266
516,0.1275516801933529,0.1129190341800618
517,0.127555676337995,0.1129199217159558
518,0.1275560456162661,0.1129206265070365
519,0.1275507907875271,0.1129217927420219
520,0.1275504216070885,0.112922288038372
521,0.1275497728524943,0.1129249175814609
522,0.1275499000294401,0.1129348815179615
523,0.1275507176860079,0.1129352245115298
524,0.1275528485692944,0.1129342888760615
525,0.1275527458416556,0.1129351700903293
526,0.1275524274009286,0.1131719009730956
527,0.1275532166202818,0.1131720138176871
528,0.1275520275303447,0.1131754444633991
529,0.1275520567821834,0.1131784954119878
530,0.1275521479939442,0.1131845197743749
531,0.1275526979803661,0.1131904424859351
532,0.1275539650085006,0.113191715097949
533,0.1275550102594404,0.1131808960855405
534,0.1275552361473056,0.1131843963457001
535,0.1275552057488077,0.1131411499719561
536,0.1275551272421496,0.1131426363401136
537,0.1275459796140853,0.1131436785698446
538,0.1275296662118645,0.1131516192147271
539,0.1274611293149337,0.1131890521491705
540,0.1274819337532207,0.1132863808724186
541,0.1274821414607394,0.1133076282503893
542,0.1274829063343898,0.1133638504262276
543,0.127488913464064,0.1133962105076312
544,0.1273384794527876,0.1134028566581377
545,0.1273355449477163,0.1135495007743042
546,0.1272882081048197,0.1135038595378545
547,0.127277105736238,0.1135626828544629
548,0.1272511193146088,0.1135847540153236
549,0.1272576872134631,0.1135864245653578
550,0.1272311887371512,0.1136042665316537
551,0.1272387971029261,0.1136094935807403
552,0.1272396305804347,0.1136195273944178
553,0.1271536317119561,0.1138822736784044
554,0.126439405022523,0.1140445514904855
555,0.1264471664846448,0.1142579206458801
556,0.1263753737466375,0.1142791376138665
557,0.1263741828109463,0.1142983038256859
558,0.1263737393175863,0.1143688780047492
559,0.1262319435934558,0.1144449637192358
560,0.1257173927950185,0.1145185853733137
561,0.1257162933390387,0.1145812298915415
562,0.1257032015307707,0.1146809635917281
563,0.1254807637679128,0.1150577078029036
564,0.125403230592136,0.1151845793656458
565,0.1254105097340425,0.1153257934148868
566,0.1254199149197763,0.1153221355676513
567,0.1254413153805992,0.1153707124390199
568,0.1254349686158507,0.1153940210081178
569,0.1254404746151602,0.1154160920729275
570,0.1252513939426892,0.1154437610533477
571,0.125064030164847,0.1158309152582443
572,0.1250698141975324,0.1158384813018473
573,0.1250713736135731,0.11583899890889
574,0.1250938215862249,0.1159087470408384
575,0.1250707638076877,0.1161124446132288
576,0.1250721378549385,0.1161189619212617
577,0.1250754673647099,0.1173604402030031
578,0.1250252539722211,0.1173409650675589
579,0.1250055034299827,0.1173620407051073
580,0.1250154126063573,0.1173477321583775
581,0.125014163786943,0.1173614580154678
582,0.1250177835206777,0.1173950544515962
583,0.1250438945398408,0.1173857615593654
584,0.1250535659479688,0.1174016309604175
585,0.1250652580231885,0.1172881435179219
586,0.1250566110064845,0.1172689185665905
587,0.1250593650664616,0.1173160737377345
588,0.125049602091731,0.1172506514523683
589,0.1249113949436098,0.1172475946919011
590,0.1248881479994316,0.1171926098530547
591,0.1248659883504968,0.1172959024403355
592,0.1248768008158625,0.1173379579518552
593,0.1248884874380833,0.1174000866641869
594,0.1248888386906693,0.1174477069259225
595,0.1241499156884207,0.1177455615261867
596,0.1241339135363032,0.1176989302578396
597,0.1237793464317797,0.1177435839017209
598,0.1236636320538975,0.1174935295446557
599,0.1236609101313174,0.117466372098672
600,0.1236702660003551,0.1174999162291445
601,0.1236672423240632,0.1175618101527029
602,0.1236558717289277,0.1169918831461759
603,0.1237027866657073,0.1170248944584714
604,0.1236166826682799,0.1171455611396323
605,0.1234881739312318,0.1171623225973481
606,0.1233283766306453,0.1170839936986153
607,0.1233384493524594,0.117107769617527
608,0.1233431114912577,0.1171221361684579
609,0.1233833479336504,0.1172426511480346
610,0.1233918941382418,0.125097654020174
611,0.1234764870859522,0.1251200321424734
612,0.1234978182568078,0.1286816959605246
613,0.1235860463337072,0.1287226277278589
614,0.1236208381244901,0.1287208770423471
615,0.1236219961414107,0.1288245255320931
616,0.1236482484183635,0.1288089476951766
617,0.1236583765834118,0.1288772902353442
618,0.12364976804412,0.1288704281382968
619,0.1236149205318162,0.1288657446804101
620,0.1235997112691112,0.1291337850152937
621,0.1236329910503564,0.1291289981176401
622,0.1234619268282023,0.1291215711941387
623,0.1235344514017969,0.1291530196504198
624,0.1235628045869272,0.1291531479554058
625,0.1235884209619232,0.1292788687690894
626,0.1234516714566119,0.1282883726146576
627,0.1234549476165135,0.1281978900966561
628,0.1234672938474768,0.1282487087788295
629,0.1233811223904434,0.1283203495990895
630,0.1234123545021725,0.1281792490562968
631,0.1234575698225391,0.1281757169508281
632,0.123267258463583,0.1284254440945282
633,0.1232996597893948,0.1284899059761121
634,0.1233195048477841,0.1285056209652915
635,0.1233990495360875,0.1285980863969765
636,0.1232968000126249,0.1285971475122841
637,0.1233147157305632,0.128626987236752
638,0.1233773547417474,0.1283746504405993
639,0.1233403029326177,0.1284553557691191
640,0.1233456294183563,0.1284525645931921
641,0.1233562699955564,0.1277331718360781
642,0.1233973198034027,0.1278298947128947
643,0.1234100624854346,0.127749376159561
644,0.1234784495093542,0.126943639652407
645,0.1234663244966228,0.1270391225412221
646,0.1235291301413265,0.1271564539949666
647,0.1232889384037592,0.1272037661267462
648,0.123308125234136,0.1273356684129745
649,0.1234124050284494,0.1273685486169512
650,0.123079557637049,0.1274188637710542
651,0.1230974400610423,0.1274889604812285
652,0.1230491745349049,0.1279060205230631
653,0.1230686157750959,0.1279168776660021
654,0.1230958622684137,0.1278795839452121
655,0.1231079913551702,0.1277206190906047
656,0.1230958935082824,0.1273814945679816
657,0.1226476807182957,0.1266333556836393
658,0.1227743414773332,0.1273393708500104
659,0.1227429506556381,0.1273056084996051
660,0.122745161083656,0.1273154212249896
661,0.1228263553949373,0.1273168143756657
662,0.1228435552909288,0.127572157607359
663,0.1228178889541782,0.1278951626829021
664,0.1206475079626434,0.1279972569726719
665,0.1198358325337047,0.1271217888603711
666,0.1195160546326083,0.1271079422896491
667,0.1195492850130586,0.1270806077591056
668,0.1195018594897883,0.1272078920193519
669,0.1195065891460313,0.1271709190414215
670,0.1195932588403071,0.1273855029229702
671,0.1196277787733646,0.1271140677415417
672,0.1196253117082346,0.1272937366035576
673,0.1190194561611647,0.1275111064022058
674,0.1188984017032759,0.1274573187000687
675,0.1190324784399951,0.1275472345346791
676,0.1190442134485367,0.1342146853127609
677,0.1190781626123863,0.1349962984238422
678,0.1190373802977893,0.1353277898819697
679,0.1190775345467143,0.1354179261937342
680,0.1190365262814131,0.1354486529835828
681,0.1189042898434234,0.1355972397832801
682,0.1189439795693985,0.1357366107221281
683,0.1190752926573708,0.13555364564126
684,0.1190268019804988,0.1357521524298662
685,0.1189870360645977,0.1358856527690046
686,0.1189379482761562,0.1357449922109975
687,0.1188040663197802,0.1357424550020105
688,0.1187590431033117,0.1363156463622666
689,0.1188126443438018,0.1372449702277913
690,0.118899030944726,0.137212944368116
691,0.1182627060198285,0.1377714270154529
692,0.1182403580140657,0.1380270487310534
693,0.1181278356147123,0.1381665421962888
694,0.1180904638427631,0.1382917274686731
695,0.1179236894924871,0.1383171561782157
696,0.117922913479788,0.1381880774136188
697,0.1109998360750047,0.1382380813631718
698,0.1111305883439743,0.1383829648490016
699,0.1114236432150818,0.1384994606045345
700,0.1116564106653436,0.1389204659283107
701,0.1117243696580271,0.1387155408900866
702,0.1117342237638065,0.1386356546235223
703,0.1118077554654776,0.1383542525574501
