,DM_13glucan_c_low,DM_13glucan_c_high
97,0.0256666437886429,0.0877059992333631
98,0.0256689276445484,0.0877094448495852
99,0.0256728541317301,0.087728987281128
100,0.0256674998953708,0.087648655196168
101,0.0256658950329081,0.0877222286298395
102,0.0256641224959226,0.0876481440160972
103,0.025666268685127,0.0874878294291418
104,0.0256675778681096,0.0875085005785595
105,0.0256684159096906,0.0874883047871949
106,0.0256682079153341,0.087410510423358
107,0.0256660335466045,0.0874366350736149
108,0.0256642397468658,0.0873690631793406
109,0.0256678610334027,0.0873484955244629
110,0.0256664209178608,0.0873581002103583
111,0.0256602570115277,0.0873460344815097
112,0.0256639513746321,0.0873256598907924
113,0.0256653937234742,0.0872779233214333
114,0.0256664855508137,0.0872932540785698
115,0.0256786494217251,0.0872252609390937
116,0.025650233353896,0.0871339536094454
117,0.0256620789782985,0.0871898832425589
118,0.0256727419361922,0.0871214689564376
119,0.025657411374896,0.0870409435148162
120,0.0256607516881485,0.0869340302946543
121,0.0256605605663217,0.0869459240766878
122,0.0256590404938709,0.0868455467685449
123,0.0256615194783823,0.0868384747997917
124,0.025640026846846,0.0865811527689436
125,0.0256438288922314,0.0872640880006072
126,0.0256462700654674,0.0872402992242066
127,0.0256463502717217,0.0875239661006015
128,0.0256473755237338,0.0875848373201666
129,0.0256557633417466,0.0875717428682296
130,0.0256508646175709,0.0875781886316063
131,0.0256527282290479,0.0875898756280115
132,0.0256511067567519,0.0875064264757813
133,0.0256508030395545,0.0874651851919493
134,0.0256536586839252,0.0873214821588253
135,0.0256563547508695,0.0872941549166922
136,0.0256615200110269,0.0872725479893203
137,0.025659184902407,0.0872696933106045
138,0.0256382114305585,0.0869854073755456
139,0.0256360634958192,0.0869722198911791
140,0.0256402538773313,0.0869360112581885
141,0.0256335933261856,0.087650400508944
142,0.0256289401145146,0.0876346423038677
143,0.0256415218123594,0.0871976775695596
144,0.0256349256639055,0.0872198309353272
145,0.0256443493370777,0.0872313347194158
146,0.0256381095915762,0.0873054839967204
147,0.0256363733641346,0.0871711982901034
148,0.0256298028950666,0.0870557129265445
149,0.0256257864102257,0.0871342707787317
150,0.0256335081945474,0.0871419107940965
151,0.0256284597193593,0.0869135933574377
152,0.025632233837041,0.0869667431801884
153,0.0256396942121418,0.08695428720802
154,0.0256615391182226,0.0870892397135753
155,0.0256674282993784,0.0870191062267655
156,0.0256620506353138,0.0870531687389887
157,0.0256540652785172,0.0870700218085567
158,0.0256541013388012,0.0869644839322196
159,0.0256553815250168,0.0871167104903518
160,0.0256440161243416,0.0869990573055448
161,0.0256430349558587,0.0870488960843238
162,0.0256421321321813,0.0870829199864266
163,0.0256450875760426,0.0870706641805961
164,0.0256441865432034,0.0870450933144664
165,0.0256421731224904,0.0874303316132821
166,0.0256539459984091,0.0875256068766986
167,0.0256462020542148,0.0875173794799428
168,0.0256454959975161,0.0875139644567795
169,0.0256486436222027,0.0875709481898994
170,0.0256455130538794,0.0876960033727978
171,0.0256412523166217,0.0878438411466718
172,0.0256438340980401,0.0877992405920643
173,0.0256540448440546,0.0877406143866066
174,0.0256558268334003,0.0877411463196584
175,0.0256577663520247,0.0877566578140141
176,0.0256704493069469,0.0878651876867799
177,0.0256461007805558,0.0879132570141629
178,0.025615548497889,0.0878295726893966
179,0.0256207488254907,0.08779494685193
180,0.0256167461942007,0.0878051178296013
181,0.0256302019913822,0.0878212686142322
182,0.0256261445056828,0.0877854304236814
183,0.0256740131593399,0.087727470348977
184,0.0256646480695338,0.0876509465479038
185,0.0256678155114311,0.0876031506224276
186,0.0256643109033308,0.0876124171987712
187,0.0256704874723288,0.0877297591097469
188,0.0256872249220937,0.0878517443598071
189,0.0256824625505577,0.0870604467033488
190,0.0256832481374992,0.086831507611742
191,0.0256927240513799,0.0868611773621014
192,0.025696063100352,0.0868227261778336
193,0.0256932038363521,0.0867396734694796
194,0.0256899323727942,0.0868746201669007
195,0.0256871951981493,0.0868815811399383
196,0.0256919136876479,0.0868253956543192
197,0.0256883975916788,0.08691059063198
198,0.0256939577863765,0.0868910352202762
199,0.025691893576612,0.086698938333316
200,0.0256947285243156,0.0867239991725447
201,0.0257027439966436,0.0868051500759751
202,0.0256888624298913,0.0868483246241332
203,0.0256782843473094,0.0869169763673155
204,0.0256780337637489,0.0868203322746819
205,0.0256755694343704,0.0867844398922244
206,0.0256703123555247,0.0867519619974619
207,0.0256704353512128,0.0867816723194014
208,0.0250334532879703,0.0867198722352838
209,0.0250465416538727,0.0867338523425639
210,0.0250576369844754,0.086808733449428
211,0.0250462720808943,0.0869325648560653
212,0.0250394522709004,0.0869888051250521
213,0.0250485615380829,0.0866483922421091
214,0.0250896821432988,0.0866385825409202
215,0.0250261717473663,0.0866263362451626
216,0.0250286082341707,0.0866637390073221
217,0.0250248810354408,0.0866812959946263
218,0.0250550167851772,0.0866601812122859
219,0.0250304412765241,0.0867485119414996
220,0.0250039684499757,0.0867308353487597
221,0.0250298088640212,0.0867862047098044
222,0.0250370883815938,0.0867607546618449
223,0.0250416375833322,0.0867862758518519
224,0.0250445686943299,0.0867854626865087
225,0.0250423682677557,0.0867836645989881
226,0.0250419748433376,0.0866799097429891
227,0.0250435952391755,0.0864946580823677
228,0.0250326875987443,0.0863882689778282
229,0.0250328932322644,0.0863832895173748
230,0.0250271868877767,0.0863332452892903
231,0.0250235670328862,0.0863584804587105
232,0.0250592575294895,0.0864785727849443
233,0.0250397874535985,0.086464636484437
234,0.0250677535635909,0.0865187736775505
235,0.025074015533043,0.0865582913053535
236,0.025078571010297,0.0866882928448809
237,0.0250692384259926,0.0867386271721131
238,0.025017803087363,0.0866624166179803
239,0.0250202857097908,0.0866668246973285
240,0.0250192276440109,0.0867798025850512
241,0.0250382789162168,0.0867077019873255
242,0.0250514378888038,0.0867550520268161
243,0.0250500493923837,0.0867608290851199
244,0.0250392625078703,0.086783861249621
245,0.0250487566109956,0.0868510295117227
246,0.0250090850772374,0.0867789920990923
247,0.0249903123564997,0.0866334753315889
248,0.0249884658129032,0.086584876903136
249,0.0249857395403004,0.0866077255505627
250,0.0249810400815748,0.0866171271163126
251,0.0249842044808957,0.0865692152039553
252,0.0249962528948177,0.0866827832702068
253,0.0250064238872127,0.0867553343580793
254,0.0250099860975977,0.0868179709994076
255,0.0249974262286512,0.0866340348689966
256,0.0249926383314187,0.0866368976645718
257,0.024984115413887,0.0866509773685323
258,0.0249815399406475,0.0866578733172031
259,0.0249572680753915,0.086876305729422
260,0.0249484820075381,0.0870100305060335
261,0.0250207223937511,0.0870398274056425
262,0.0250036229579789,0.0869232730376151
263,0.025007657016078,0.0868968506097719
264,0.0250053108415532,0.0867005389585118
265,0.0250239305469882,0.0868232889719742
266,0.02503951240956,0.0867260700247661
267,0.0250093113665471,0.0867690450518388
268,0.0250093982002994,0.0867380572258529
269,0.024980813688384,0.0865635947010145
270,0.0249471932497744,0.0866022890370887
271,0.024945131501722,0.0866564858196564
272,0.0249402630366655,0.0866771640026463
273,0.0249465345313771,0.0867499380531531
274,0.0249485131772385,0.0867635399905625
275,0.0249544160955881,0.0867836276123627
276,0.0249073423682644,0.0868898901907173
277,0.024899361157391,0.0871216119868127
278,0.0249053549048365,0.0870486948594099
279,0.0248870291184184,0.0868739821267379
280,0.0248904410862702,0.0868272762898656
281,0.024873086160224,0.0870095438088615
282,0.0248692461586998,0.0871644138387675
283,0.024876629801353,0.087077496603177
284,0.0248846038362913,0.0870957339361307
285,0.02486898299974,0.0869959600565487
286,0.0248917800322327,0.0869387478281618
287,0.0248938160461148,0.0869637701728112
288,0.0248959644913362,0.0869350704134511
289,0.0236297836243424,0.0869777352510985
290,0.0236206025032143,0.0869553174077129
291,0.0236104777435776,0.0868481382595062
292,0.0236072877166415,0.0865210492063681
293,0.0236104295091369,0.0864784363958305
294,0.0236103726434952,0.0865305402397774
295,0.0236132316240251,0.0866164557235541
296,0.0236233458953542,0.0866287843437912
297,0.0236060568502268,0.0867536772108181
298,0.0235914728873524,0.0867395110134031
299,0.0236074513368834,0.0867341243505806
300,0.0235648564746735,0.0867840863760795
301,0.0235523971489872,0.0868643851427098
302,0.0235326128835462,0.08673027229976
303,0.0235215228661116,0.0866613739057276
304,0.0235111035626228,0.0865816050288084
305,0.0235026302112775,0.0865191158871054
306,0.0235122080374165,0.0865248471133359
307,0.0235353910411878,0.086812932101293
308,0.0235577885955901,0.0869294215356002
309,0.0235037959534223,0.0869750911921811
310,0.0235082933270081,0.0870314279621391
311,0.0235301680074084,0.0870185039995506
312,0.023550249471243,0.0867652490047631
313,0.0235287768951866,0.0867772017144967
314,0.0235171403090426,0.0868773175207479
315,0.0235374981662501,0.086887464356948
316,0.0231078739572803,0.0869511689461003
317,0.023098781857522,0.0868918829567327
318,0.0231849039998895,0.0869369775423154
319,0.023117882580109,0.0869829433697011
320,0.0231058931535767,0.0869635921561622
321,0.0231366746879125,0.086858554647604
322,0.0231124218913255,0.0867811670961309
323,0.0231073104228693,0.0868491505985933
324,0.0231281459548574,0.0869988049919017
325,0.0231209451350144,0.0870887034514193
326,0.0231143638079147,0.0871591801937512
327,0.0231172255471978,0.0871708740699776
328,0.0231070650776504,0.0871065657584834
329,0.0230738026264562,0.0870904388733595
330,0.0228830338206089,0.0871107773976376
331,0.0228679941166266,0.0872195806763442
332,0.0228461016427591,0.0871792925011539
333,0.0228383905365729,0.0869582848539573
334,0.0228333905132763,0.0869548772348303
335,0.0228837989614902,0.0869999550752085
336,0.0228685916386803,0.0870676546737969
337,0.0228508731922037,0.0872980597213044
338,0.0228537909123443,0.0871890654166245
339,0.0228436335465613,0.0870764527133976
340,0.0228493404344214,0.0871629186637802
341,0.0228670460161205,0.0871040114894186
342,0.0228716212442749,0.0871407875189222
343,0.0228640261567247,0.087170705496543
344,0.0228792299090337,0.0871587849027932
345,0.0228991290123513,0.0871502288800213
346,0.022900058616096,0.0871804929921426
347,0.0229000041524556,0.087175266482613
348,0.0229056312320766,0.0871286657234213
349,0.0229070014675115,0.0872508392116177
350,0.0229070763173345,0.0872634042457239
351,0.0229193406890182,0.0872073939801349
352,0.0228880749207509,0.087197954908893
353,0.0228712251962866,0.0871674068022685
354,0.0228495463384683,0.0871221698836069
355,0.0228560776897775,0.0870964663872421
356,0.0228673501437001,0.0871021992662695
357,0.0228681244523568,0.0870992726687315
358,0.0229036363886653,0.087103534291688
359,0.022628111513996,0.0870700983134666
360,0.022603101563546,0.0871193333682382
361,0.0226092945252774,0.0872103345121373
362,0.0226212979100624,0.0871370212196183
363,0.0226439170799593,0.0871768278071127
364,0.0226355156006233,0.0871980483521375
365,0.0203733310039815,0.0872853455265623
366,0.0201023808701164,0.0872770033145893
367,0.0201140202575463,0.0872448991453315
368,0.0201383982353651,0.0872842005386266
369,0.0201488910886567,0.0872749271642631
370,0.0201442284954101,0.0872557960662645
371,0.0201679732375694,0.0872629442567742
372,0.0201646115467334,0.0873215526551614
373,0.0201757715819187,0.0873180030254352
374,0.0201802515617318,0.0872642877786635
375,0.0201810939750476,0.0871888421974736
376,0.0201619046537731,0.0871380015253662
377,0.020169054527055,0.0871025192869356
378,0.0201573314674113,0.0869918233354212
379,0.0201588930161035,0.086878839545571
380,0.0201528635452261,0.0869719177899598
381,0.0201584821545299,0.0869652827528413
382,0.0201538088038764,0.0868745534752742
383,0.0196722300663711,0.0867843885088318
384,0.0193898275717094,0.0864833193638185
385,0.019368596510698,0.0863976407343556
386,0.0193862274106928,0.0866284029965578
387,0.0193712770040126,0.0866593562590565
388,0.0193611352179629,0.0866573757522678
389,0.0193575594337159,0.0866321209809028
390,0.0193469620485661,0.0866213287280017
391,0.019350446514732,0.0867461931502543
392,0.0193353825351938,0.0865826022609803
393,0.0194316623000014,0.0865169039960854
394,0.0193253778335091,0.0866360415338734
395,0.01930500492751,0.0865397787077373
396,0.0197356743659445,0.0865588540554809
397,0.0195725506388048,0.0866217871092947
398,0.0194777273206513,0.0867622375811469
399,0.0194953693874737,0.086680780576952
400,0.019507212651524,0.086683871516063
401,0.01945986742513,0.0867020899923642
402,0.0194886556073524,0.0865544522237906
403,0.0195179012811381,0.0863346524869429
404,0.0195535762576729,0.0863639235229595
405,0.0195661605531345,0.0864776847447261
406,0.0195585251518366,0.0865091291148037
407,0.0195651143496725,0.0864307277869814
408,0.0195565502977326,0.0864705688170609
409,0.0195406396142435,0.0863987468575446
410,0.0195341552066117,0.0864691886424037
411,0.0195009677590245,0.0865654599792483
412,0.019485083723404,0.0865997969213008
413,0.0194963379278039,0.0866607496331904
414,0.0194403580192104,0.0868516044772034
415,0.0194285972922959,0.0866466309153438
416,0.0194751233351589,0.0866445752539932
417,0.0194816156713619,0.0867023730828485
418,0.0194971449554075,0.0867415963853243
419,0.0194836587145741,0.0867340104884979
420,0.0194300889032544,0.0865139557356831
421,0.0194220629053352,0.0864251151837129
422,0.0194509694747512,0.0864367141060976
423,0.0194411621974279,0.0864386832538908
424,0.0194201646634285,0.0863208668110115
425,0.0194273126273291,0.0864249315079965
426,0.0193795175243224,0.0864991638722332
427,0.0193827676489376,0.0861769771843915
428,0.0193253912181975,0.0860951995934985
429,0.019320426183845,0.0860588938977673
430,0.0193235716710735,0.086105140599448
431,0.0193267685211558,0.0861044128852925
432,0.0193288856431354,0.0862481733813848
433,0.0193351608642752,0.0862925744228375
434,0.0193602473588838,0.0863284485682159
435,0.0193411674922173,0.0863493229666749
436,0.0193456250593489,0.086545770115975
437,0.0193399525250183,0.086565513891971
438,0.0193305373677605,0.0865996452640655
439,0.0193548784130206,0.0865905747383761
440,0.0193483780555062,0.0865324658130431
441,0.0192837668785627,0.0865116397446423
442,0.0192733336827105,0.086657343938185
443,0.0192693852642605,0.0866254431157955
444,0.0192666850565847,0.0868149817121532
445,0.0193011732457332,0.0869100221437169
446,0.0193155938638921,0.0869931377653168
447,0.019302732771456,0.0869937049692786
448,0.0192805337459085,0.0870966426103095
449,0.0192426416147732,0.0872190726298619
450,0.0192751467534873,0.0870439780467488
451,0.0192662350899879,0.0870397229941914
452,0.0192798536665007,0.0870650582165431
453,0.0192729957052708,0.0870566941798085
454,0.0192813067528828,0.0871578242460295
455,0.0193059586546796,0.0870988964717216
456,0.0193059796861592,0.087125800148815
457,0.0193036369975514,0.087055272865866
458,0.0193205026787243,0.0870736589720251
459,0.0193134063327664,0.0871595821753554
460,0.019317501671186,0.0869888610199315
461,0.0193296886404692,0.0868926336795275
462,0.0193483466291347,0.0868691217950705
463,0.0193611344409597,0.0870432864418857
464,0.0193709981666039,0.0872222662797418
465,0.0192247213997877,0.0872102028306529
466,0.0192164335168835,0.0874965286730786
467,0.0191928505573098,0.0874065487346753
468,0.0192070481941333,0.0871991048792964
469,0.0191799478610067,0.0871949340161916
470,0.0191804801789759,0.0870416356737406
471,0.0191724166238531,0.0869079895982225
472,0.0191679313300176,0.0870429066130561
473,0.0191523266604232,0.0869168075796854
474,0.0191614660944004,0.0869180443415527
475,0.0191404611687696,0.0867185266957514
476,0.0191050124449986,0.0866848615559197
477,0.0190836736185465,0.0866294231252248
478,0.0190930096501635,0.0867891072451983
479,0.0190591274895484,0.0865663833222687
480,0.0190850151369795,0.0866514830368481
481,0.0190471579939791,0.0865581376699917
482,0.0190381424938035,0.0865885056093033
483,0.0190318555200302,0.0865902838013588
484,0.0190222481915765,0.086800873177965
485,0.0189984193766661,0.0866181509277624
486,0.0190417890266436,0.0864900911680882
487,0.0190445067057614,0.086508560645548
488,0.019042460235501,0.0865554702599471
489,0.0190410673705234,0.0866253939148992
490,0.0190109434822294,0.0865483151287138
491,0.019018402777348,0.0865285326557902
492,0.0190119776311976,0.0865803169305405
493,0.0190434024272461,0.0866874107745995
494,0.0190718061722231,0.086594701926976
495,0.0190720005968463,0.0865460561920645
496,0.019055194345597,0.0864587622140249
497,0.01905638703368,0.0864279228031206
498,0.0190667895521689,0.086407110645632
499,0.0190478743099477,0.0863585285677697
500,0.0154937537970862,0.0808165045183554
501,0.0154934970019455,0.0808164545436912
502,0.01549338605752,0.0808163836542151
503,0.0154933980405051,0.0808163843567978
504,0.015493412379761,0.0808163391218698
505,0.0154934115371864,0.0808163398408181
506,0.0197741524023202,0.0808163336925271
507,0.0197750755894413,0.0808164202586697
508,0.0197766407846958,0.0808165495319657
509,0.0197772459372032,0.0808508820588353
510,0.0197798788731398,0.0808463766813377
511,0.0197795514751245,0.0808463888267527
512,0.0197795774371873,0.0808470012951561
513,0.019777849257962,0.0808482510434328
514,0.0197773243610086,0.0808351466423965
515,0.0197785436760705,0.0808355324047257
516,0.0197790342262214,0.0808313087281125
517,0.0197769992948516,0.0808304266468938
518,0.0197763275940219,0.0808340053980303
519,0.019780627669584,0.0808871757410889
520,0.0197852268383072,0.0809005197243948
521,0.01979211274411,0.0808993680355393
522,0.0197924885821365,0.0808983313872153
523,0.0197937436166886,0.0809058215604355
524,0.0197870074441826,0.080904483285529
525,0.0197904876525491,0.0808318454765341
526,0.0197924240164161,0.0808335904245544
527,0.0197845442181183,0.0808364864268303
528,0.0197982445867887,0.0808376995100252
529,0.0198053998698446,0.0808185032547052
530,0.0198138824904413,0.0808162137264292
531,0.0179767984971301,0.0808188916239444
532,0.0180271170296443,0.0808300604460506
533,0.0180020016669232,0.0808342583508818
534,0.0180018748129601,0.0808368872355597
535,0.0178801644640259,0.0808447821998862
536,0.0178827695260032,0.0808658733409283
537,0.0178758219186469,0.0808964889882787
538,0.0178791841905159,0.0809550609759195
539,0.0178993697005205,0.0809061478045586
540,0.0178900682940494,0.0809171951819926
541,0.0178917168237344,0.0809174210476589
542,0.0178816308344007,0.080916580490685
543,0.0178967063331162,0.0809164271474591
544,0.0178910413042558,0.0808944568895855
545,0.0178878161760959,0.0808698058165722
546,0.0178975793989471,0.0808340720131224
547,0.0178870799656553,0.0808184209933368
548,0.017887801097952,0.0808242244183546
549,0.0178863782965191,0.0808890683563925
550,0.017866602407304,0.0808564256610271
551,0.01788634079135,0.0808244563695771
552,0.0178894428442398,0.0808181079834838
553,0.0178789868269168,0.0808784992455331
554,0.0178840002550373,0.0808351421534315
555,0.0178880572092521,0.080850922039436
556,0.0178731885227555,0.0808563355007455
557,0.0178755419057202,0.0808375490660258
558,0.0178762196485535,0.080858344703939
559,0.017878034786901,0.0808600731567094
560,0.0178711567470123,0.0808903474482292
561,0.0178696985972682,0.0808786614565578
562,0.017884843020323,0.080918012460894
563,0.0178827803802062,0.0809246236928326
564,0.0178763959911808,0.0809647907074357
565,0.0178884096160104,0.0809505620181352
566,0.0178886817174434,0.0809601330385664
567,0.0178850991434846,0.080935084682947
568,0.0179192923994808,0.0808708024889089
569,0.017922031330046,0.0808705394216232
570,0.0179139903043101,0.080865312406835
571,0.0179210491026568,0.0808674757470783
572,0.0179198327118285,0.0808249044803795
573,0.0179256381749316,0.0808516389662492
574,0.0179208337125937,0.0808899883797587
575,0.017918028962028,0.0809133208401691
576,0.0179250532597797,0.0808978120256243
577,0.0179198280491859,0.0809027426973928
578,0.0179306891786155,0.0808815588043742
579,0.0178780681093765,0.0809023094087268
580,0.0178422875931745,0.0808939084737086
581,0.0178441671740403,0.0809206706528126
582,0.0179134527099141,0.0809312944683856
583,0.0179411023579779,0.0809712248784854
584,0.0179364330520459,0.0809647332382021
585,0.0179444071899381,0.0809451523085799
586,0.0179438625105335,0.0809384399531223
587,0.0179552711664632,0.0808904302601557
588,0.0179570735888109,0.0808861485661427
589,0.0179480398939901,0.0809071832647871
590,0.017946456425793,0.0808916830667747
591,0.0178854551793487,0.0808892958491668
592,0.0179049746755056,0.0809107373810111
593,0.0178931733312479,0.0809091199135497
594,0.0179149115910678,0.0808448104671483
595,0.0178970314945129,0.08083487236684
596,0.0178746026331467,0.0810414636837882
597,0.0178669703886746,0.0809822227147648
598,0.0178686986268243,0.0809866421406607
599,0.0179044648972365,0.0810014848820545
600,0.0179241454567577,0.0812171543139737
601,0.0179257540437739,0.0813631133325929
602,0.0179059679630494,0.081313087028764
603,0.0179007362817938,0.0813215662233351
604,0.017908861821323,0.081357963014401
605,0.0180679083031434,0.081394737729964
606,0.0180484554359815,0.0813876743305733
607,0.0180322753982444,0.081444180087811
608,0.0179726180776385,0.0814411220563299
609,0.0179793613353659,0.0813958077509808
610,0.0179983548246749,0.0813929988197044
611,0.0179872736244655,0.0814196567667634
612,0.0180088727191691,0.0813568608610513
613,0.0180306407788152,0.0814128316794638
614,0.0179701365321445,0.0813905543793023
615,0.017972608215933,0.0814114139511021
616,0.0179267023018711,0.0814354346827179
617,0.0179281603690662,0.0814285003228511
618,0.0179537557893153,0.0815013083709284
619,0.0179590077709304,0.0816051556190154
620,0.0180045199212388,0.0817946106043195
621,0.0185814094749838,0.0817081595027494
622,0.0185924757002246,0.0817121572426641
623,0.0185342003936623,0.0818709430275671
624,0.0185384197649193,0.0818832844477084
625,0.0185248680271696,0.0816965637675832
626,0.018545095591219,0.0816717783667541
627,0.0185544434419073,0.0816608227464901
628,0.0185471214817835,0.0816789349723935
629,0.0185430271143818,0.0817017317548732
630,0.0185197215560003,0.0817504076649122
631,0.0185265864172758,0.0817969991971035
632,0.0185225074586855,0.0818055378670064
633,0.0185316610189892,0.0818585762610776
634,0.0185324683743277,0.0818230737908143
635,0.0185013770091442,0.081684616526591
636,0.0185303598323257,0.0815598433011341
637,0.0185358564205576,0.0818798183735098
638,0.0185650471763511,0.0819264267484228
639,0.0185374741769484,0.0819592491650669
640,0.018545411072905,0.0819418943478045
641,0.0185147613098856,0.0819799702501671
642,0.0184258516056101,0.0819668125562011
643,0.0184152279522647,0.0820670564676298
644,0.0184162488958547,0.082018524136716
645,0.0184200215588652,0.0820050393881655
646,0.0183971582173026,0.0820122813675048
647,0.0183987037289079,0.0820003993865022
648,0.0184158942680198,0.0819797053702179
649,0.0184221979215327,0.0819937566557898
650,0.0184407137350526,0.0819814748876749
651,0.0180206507864927,0.0819255545285079
652,0.018015825029538,0.0819447552433236
653,0.0179618714691222,0.0818858181225866
654,0.0179711831921337,0.0817673705661089
655,0.0179484300349032,0.0817566036968905
656,0.017944454684208,0.0817468657841445
657,0.01799885403041,0.0817004364138305
658,0.0179968473374136,0.0817002154802134
659,0.017990241641272,0.0817111347349505
660,0.0180073719582409,0.0818017065956981
661,0.0180092934123444,0.0818398487133965
662,0.0180174296064335,0.0818805422074595
663,0.017998015367435,0.0817249315118298
664,0.0179914710026726,0.0817504001754897
665,0.0180093795952215,0.081750475579476
666,0.0179933321607061,0.0818070115691753
667,0.0180002986210824,0.0818490239291721
668,0.0176307229908871,0.0818479616623494
669,0.0175960340243055,0.0817481517672951
670,0.0175741363415407,0.0817296715064802
671,0.0175709190805659,0.0816806409610937
672,0.0175650877288401,0.0816599438710237
673,0.017524405936066,0.0816315681474492
674,0.0175041517644957,0.0816307865470378
675,0.0175178636843052,0.0817560104234948
676,0.0175084906394416,0.0817370107687096
677,0.0174708739252377,0.0817075755763277
678,0.0174645410394486,0.0816909324491151
679,0.0174181291216048,0.0817706908720071
680,0.0174371278785884,0.0817413384162104
681,0.0174348260688092,0.0817931683952113
682,0.0174536095145919,0.0818056782566973
683,0.0174617464692549,0.081836232660757
684,0.0174439215411666,0.0818782738592177
685,0.0174401729319116,0.0818708183735841
686,0.0174615198301978,0.0818455670481656
687,0.0174609468409412,0.0818475188427972
688,0.017453986611335,0.0818456811489547
689,0.0174660688687399,0.0818248256010067
690,0.0174661672609589,0.0818015890284394
691,0.0174709612494081,0.0818468268229681
692,0.0174164522430631,0.0818939068891282
693,0.0174082598844823,0.0819432290220977
694,0.0173339738788508,0.0818506427670489
695,0.0173392775600163,0.0818543644865866
696,0.0173252675678593,0.0818656182863396
697,0.0173170980122872,0.0818002494773192
698,0.0173194613788885,0.0818314529478071
699,0.0173191476996013,0.081783938375383
700,0.0173409678984995,0.0817846848146938
701,0.0173407393371416,0.0818966303712623
702,0.017346409530433,0.0819600932114515
703,0.0173200241583454,0.0819833193127738
